Date,tn,tx,td,rh,ff,sr,tn_QC,tx_QC,td_QC,rh_QC,ff_QC,sr_QC
2013-08-08,6.0,21.0,,71.72727272727273,0.0,0.0,1,1,0,1,1,1
2013-08-09,9.0,22.0,,63.035000000000004,1.03,0.0,1,1,0,1,1,1
2013-08-10,9.0,22.0,,73.47714285714285,0.0,0.0,1,1,0,1,1,1
2013-08-11,7.0,24.0,,71.63285714285712,0.0,0.0,1,1,0,1,1,1
2013-08-12,8.0,26.0,,64.7531818181818,0.0,0.0,1,1,0,1,1,1
2013-08-13,10.0,24.0,,68.339,0.0,0.0,1,1,0,1,1,1
2013-08-14,14.0,26.0,,65.02454545454546,1.54,0.0,1,1,0,1,1,1
2013-08-15,11.0,30.0,,70.12954545454546,0.0,0.0,1,1,0,1,1,1
2013-08-16,12.0,32.0,,62.162857142857135,2.06,0.0,1,1,0,1,1,1
2013-08-17,14.0,31.0,,65.97136363636365,0.515,0.0,1,1,0,1,1,1
2013-08-18,13.0,30.0,,73.52826086956522,0.0,0.0,1,1,0,1,1,1
2013-08-19,13.0,32.0,,57.26904761904763,1.54,0.0,1,1,0,1,1,1
2013-08-20,12.0,31.0,,57.31666666666667,1.03,0.0,1,1,0,1,1,1
2013-08-21,9.0,27.0,,54.67454545454546,1.03,0.0,1,1,0,1,1,1
2013-08-22,6.0,27.0,,52.188095238095244,0.0,0.0,1,1,0,1,1,1
2013-08-23,13.0,32.0,,63.443478260869576,0.0,0.0,1,1,0,1,1,1
2013-08-24,16.0,31.0,,66.12772727272728,0.0,0.0,1,1,0,1,1,1
2013-08-25,11.0,31.0,,61.875454545454566,0.0,0.0,1,1,0,1,1,1
2013-08-26,15.0,33.0,,60.5995238095238,0.0,0.0,1,1,0,1,1,1
2013-08-27,14.0,33.0,,59.46909090909091,0.0,0.0,1,1,0,1,1,1
2013-08-28,13.0,33.0,,63.17,0.0,0.0,1,1,0,1,1,1
2013-08-29,16.0,32.0,,65.49545454545455,0.0,0.0,1,1,0,1,1,1
2013-08-30,15.0,33.0,,65.41428571428573,0.0,0.0,1,1,0,1,1,1
2013-08-31,15.0,32.0,,59.129999999999995,1.54,0.0,1,1,0,1,1,1
2013-09-01,12.0,23.0,,71.11062499999998,0.0,0.0,1,1,0,1,1,1
2013-09-02,10.0,32.0,,64.36681818181818,0.0,0.0,1,1,0,1,1,1
2013-09-03,14.0,33.0,,57.86523809523811,0.0,0.0,1,1,0,1,1,1
2013-09-04,14.0,29.0,,64.91363636363637,1.03,0.0,1,1,0,1,1,1
2013-09-05,16.0,33.0,,64.74826086956521,0.0,0.0,1,1,0,1,1,1
2013-09-06,19.0,32.0,,63.24636363636365,0.0,0.0,1,1,0,1,1,1
2013-09-07,15.0,30.0,,69.17954545454545,2.06,0.0,1,1,0,1,1,1
2013-09-08,14.0,18.0,,82.72,0.0,0.0,1,1,0,1,1,1
2013-09-09,13.0,20.0,,82.7508695652174,0.0,0.0,1,1,0,1,1,1
2013-09-10,11.0,26.0,,67.68380952380951,1.03,0.0,1,1,0,1,1,1
2013-09-11,9.0,25.0,,52.724761904761905,0.0,0.0,1,1,0,1,1,1
2013-09-12,5.0,23.0,,67.28470588235295,0.0,0.0,1,1,0,1,1,1
2013-09-13,9.0,30.0,,62.68499999999999,0.0,0.0,1,1,0,1,1,1
2013-09-14,9.0,23.0,,64.08,1.03,0.0,1,1,0,1,1,1
2013-09-15,6.0,21.0,,64.55333333333334,0.0,0.0,1,1,0,1,1,1
2013-09-16,8.0,25.0,,62.50636363636362,1.2850000000000001,0.0,1,1,0,1,1,1
2013-09-17,11.0,28.0,,61.22666666666665,0.0,0.0,1,1,0,1,1,1
2013-09-18,12.0,25.0,,72.65904761904761,0.0,0.0,1,1,0,1,1,1
2013-09-19,5.0,15.0,,79.94681818181817,1.54,0.0,1,1,0,1,1,1
2013-09-20,3.0,20.0,,68.94681818181817,0.0,0.0,1,1,0,1,1,1
2013-09-21,4.0,25.0,,60.10090909090909,0.0,0.0,1,1,0,1,1,1
2013-09-22,7.0,22.0,,66.99909090909092,0.0,0.0,1,1,0,1,1,1
2013-09-23,8.0,20.0,,63.42227272727271,0.0,0.0,1,1,0,1,1,1
2013-09-24,5.0,21.0,,54.31714285714285,1.54,0.0,1,1,0,1,1,1
2013-09-25,8.0,18.0,,65.2452380952381,0.0,0.0,1,1,0,1,1,1
2013-09-26,6.0,14.0,,79.95636363636362,1.03,0.0,1,1,0,1,1,1
2013-09-27,5.0,13.0,,71.38904761904762,1.54,0.0,1,1,0,1,1,1
2013-09-28,2.0,17.0,,63.605,2.83,0.0,1,1,0,1,1,1
2013-09-29,3.0,24.0,,55.64095238095239,4.12,0.0,1,1,0,1,1,1
2013-09-30,3.0,20.0,,60.20227272727272,2.83,0.0,1,1,0,1,1,1
2013-10-01,6.0,18.0,,49.235625000000006,4.375,0.0,1,1,0,1,1,1
2013-10-02,3.0,16.0,,53.00571428571429,0.0,0.0,1,1,0,1,1,1
2013-10-03,2.0,13.0,,70.11136363636363,1.2850000000000001,0.0,1,1,0,1,1,1
2013-10-04,3.0,7.0,,70.17,3.09,0.0,1,1,0,1,1,1
2013-10-05,-4.0,13.0,,66.04285714285713,0.0,0.0,1,1,0,1,1,1
2013-10-06,0.0,21.0,,63.13272727272727,0.515,0.0,1,1,0,1,1,1
2013-10-07,1.0,17.0,,74.40571428571431,0.0,0.0,1,1,0,1,1,1
2013-10-08,5.0,17.0,,52.45,0.515,0.0,1,1,0,1,1,1
2013-10-09,1.0,16.0,,61.586666666666666,0.0,0.0,1,1,0,1,1,1
2013-10-10,4.0,17.0,,69.13272727272728,0.0,0.0,1,1,0,1,1,1
2013-10-11,6.0,14.0,,69.29136363636364,2.06,0.0,1,1,0,1,1,1
2013-10-12,0.0,11.0,,62.20047619047618,1.54,0.0,1,1,0,1,1,1
2013-10-13,-4.0,12.0,,64.13523809523811,0.0,0.0,1,1,0,1,1,1
2013-10-14,-1.0,10.0,,62.51619047619048,1.03,0.0,1,1,0,1,1,1
2013-10-15,-2.0,13.0,,62.00217391304348,0.0,0.0,1,1,0,1,1,1
2013-10-16,-1.0,11.0,,67.00181818181818,1.03,0.0,1,1,0,1,1,1
2013-10-17,-1.0,9.0,,72.88272727272728,1.03,0.0,1,1,0,1,1,1
2013-10-18,0.0,9.0,,79.52809523809523,2.06,0.0,1,1,0,1,1,1
2013-10-19,2.0,13.0,,65.8186956521739,0.0,0.0,1,1,0,1,1,1
2013-10-20,-2.0,10.0,,76.5718181818182,1.2850000000000001,0.0,1,1,0,1,1,1
2013-10-21,-5.0,4.0,,83.8104761904762,0.0,0.0,1,1,0,1,1,1
2013-10-22,1.0,7.0,,81.93714285714285,0.0,0.0,1,1,0,1,1,1
2013-10-23,-2.0,5.0,,84.03521739130434,0.0,0.0,1,1,0,1,1,1
2013-10-24,-3.0,6.0,,74.68631578947368,0.0,0.0,1,1,0,1,1,1
2013-10-25,-1.0,14.0,,70.79523809523809,1.54,0.0,1,1,0,1,1,1
2013-10-26,-4.0,13.0,,63.9408695652174,0.0,0.0,1,1,0,1,1,1
2013-10-27,-3.0,7.0,,71.28500000000003,2.83,0.0,1,1,0,1,1,1
2013-10-28,-5.0,0.0,,68.21363636363637,2.57,0.0,1,1,0,1,1,1
2013-10-29,-4.0,3.0,,73.07761904761905,1.03,0.0,1,1,0,1,1,1
2013-10-30,-3.0,8.0,,76.1645,3.09,0.0,1,1,0,1,1,1
2013-10-31,-2.0,11.0,,74.11181818181818,0.0,0.0,1,1,0,1,1,1
2013-11-01,1.0,10.0,,68.06933333333332,2.06,0.0,1,1,0,1,1,1
2013-11-02,-5.0,12.0,,65.16090909090907,0.0,0.0,1,1,0,1,1,1
2013-11-03,0.0,9.0,,66.92545454545456,2.06,0.0,1,1,0,1,1,1
2013-11-04,-3.0,4.0,,69.51095238095238,4.12,0.0,1,1,0,1,1,1
2013-11-05,-10.0,2.0,,71.31636363636363,1.54,0.0,1,1,0,1,1,1
2013-11-06,-9.0,1.0,,70.31428571428572,0.0,0.0,1,1,0,1,1,1
2013-11-07,-8.0,6.0,,66.54363636363638,0.0,0.0,1,1,0,1,1,1
2013-11-08,0.0,9.0,,71.15380952380951,2.06,0.0,1,1,0,1,1,1
2013-11-09,-4.0,3.0,,73.16727272727275,2.315,0.0,1,1,0,1,1,1
2013-11-10,-12.0,-1.0,,71.65,1.54,0.0,1,1,0,1,1,1
2013-11-11,-16.0,-3.0,,66.62800000000001,1.8,0.0,1,1,0,1,1,1
2013-11-12,-11.0,10.0,,74.00428571428571,2.57,0.0,1,1,0,1,1,1
2013-11-13,0.0,13.0,,72.25363636363636,2.06,0.0,1,1,0,1,1,1
2013-11-14,-3.0,7.0,,77.23350000000002,1.54,0.0,1,1,0,1,1,1
2013-11-15,-4.0,8.0,,75.37727272727274,1.03,0.0,1,1,0,1,1,1
2013-11-16,-1.0,4.0,,81.82500000000002,1.03,0.0,1,1,0,1,1,1
2013-11-17,-4.0,2.0,,85.06666666666668,1.54,0.0,1,1,0,1,1,1
2013-11-18,-14.0,4.0,,79.34761904761905,0.0,0.0,1,1,0,1,1,1
2013-11-19,-8.0,10.0,,76.81714285714285,0.0,0.0,1,1,0,1,1,1
2013-11-20,-13.0,-3.0,,73.925,3.09,0.0,1,1,0,1,1,1
2013-11-21,-22.0,-8.0,,74.4,2.06,0.0,1,1,0,1,1,1
2013-11-22,-16.0,-9.0,,73.7040909090909,1.8,0.0,1,1,0,1,1,1
2013-11-23,-23.0,-4.0,,74.73636363636363,0.515,0.0,1,1,0,1,1,1
2013-11-24,-12.0,6.0,,74.70727272727272,2.315,0.0,1,1,0,1,1,1
2013-11-25,-7.0,3.0,,73.44043478260868,1.54,0.0,1,1,0,1,1,1
2013-11-26,-15.0,-2.0,,72.05304347826088,1.03,0.0,1,1,0,1,1,1
2013-11-27,-9.0,-2.0,,74.15999999999998,2.57,0.0,1,1,0,1,1,1
2013-11-28,-9.0,-3.0,,76.08434782608698,1.03,0.0,1,1,0,1,1,1
2013-11-29,-11.0,2.0,,80.24904761904762,0.0,0.0,1,1,0,1,1,1
2013-11-30,-4.0,6.0,,76.1540909090909,0.0,0.0,1,1,0,1,1,1
2013-12-01,-3.0,3.0,,85.60200000000002,1.03,0.0,1,1,0,1,1,1
2013-12-02,-7.0,1.0,,87.02476190476192,4.12,0.0,1,1,0,1,1,1
2013-12-03,-14.0,-7.0,,78.56285714285711,4.12,0.0,1,1,0,1,1,1
2013-12-04,-21.0,-13.0,,75.88809523809525,3.09,0.0,1,1,0,1,1,1
2013-12-05,-25.0,-18.0,,76.01590909090909,1.54,0.0,1,1,0,1,1,1
2013-12-06,-28.0,-21.0,,73.2182608695652,0.0,0.0,1,1,0,1,1,1
2013-12-07,-31.0,-22.0,,74.25043478260868,1.03,0.0,1,1,0,1,1,1
2013-12-08,-29.0,-17.0,,75.17,3.6,0.0,1,1,0,1,1,1
2013-12-09,-28.0,-10.0,,77.63869565217391,3.09,0.0,1,1,0,1,1,1
2013-12-10,-28.0,-8.0,,75.9004761904762,2.57,0.0,1,1,0,1,1,1
2013-12-11,-29.0,-11.0,,75.4031818181818,0.0,0.0,1,1,0,1,1,1
2013-12-12,-14.0,-8.0,,77.91571428571429,1.03,0.0,1,1,0,1,1,1
2013-12-13,-17.0,-12.0,,77.836,3.09,0.0,1,1,0,1,1,1
2013-12-14,-17.0,-12.0,,76.40434782608693,1.03,0.0,1,1,0,1,1,1
2013-12-15,-14.0,-4.0,,76.77333333333334,1.54,0.0,1,1,0,1,1,1
2013-12-16,-6.0,1.0,,75.64695652173913,2.57,0.0,1,1,0,1,1,1
2013-12-17,-11.0,0.0,,76.51590909090909,1.8,0.0,1,1,0,1,1,1
2013-12-18,-18.0,0.0,,76.51409090909091,2.83,0.0,1,1,0,1,1,1
2013-12-19,-21.0,-14.0,,74.89652173913045,2.06,0.0,1,1,0,1,1,1
2013-12-20,-22.0,-13.0,,79.29499999999999,2.0549999999999997,0.0,1,1,0,1,1,1
2013-12-21,-21.0,-17.0,,79.31761904761905,1.54,0.0,1,1,0,1,1,1
2013-12-22,-28.0,-18.0,,76.49666666666664,0.0,0.0,1,1,0,1,1,1
2013-12-23,-33.0,-10.0,,75.55428571428573,0.0,0.0,1,1,0,1,1,1
2013-12-24,-13.0,1.0,,77.94428571428574,2.06,0.0,1,1,0,1,1,1
2013-12-25,-7.0,0.0,,78.26714285714286,1.54,0.0,1,1,0,1,1,1
2013-12-26,-8.0,1.0,,78.63434782608695,2.57,0.0,1,1,0,1,1,1
2013-12-27,-2.0,3.0,,78.92238095238096,2.06,0.0,1,1,0,1,1,1
2013-12-28,-21.0,4.0,,78.03681818181819,3.3449999999999998,0.0,1,1,0,1,1,1
2013-12-29,-20.0,-12.0,,74.7452380952381,1.54,0.0,1,1,0,1,1,1
2013-12-30,-19.0,-11.0,,77.01818181818183,1.2850000000000001,0.0,1,1,0,1,1,1
2013-12-31,-22.0,-16.0,,77.35238095238095,1.54,0.0,1,1,0,1,1,1
2014-01-01,-18.0,-15.0,,78.36733333333333,0.0,0.0,1,1,0,1,1,1
2014-01-02,-28.0,-6.0,,78.44428571428573,0.0,0.0,1,1,0,1,1,1
2014-01-03,-15.0,3.0,,84.72095238095238,3.6,0.0,1,1,0,1,1,1
2014-01-04,-21.0,-6.0,,74.49681818181817,2.57,0.0,1,1,0,1,1,1
2014-01-05,-30.0,-21.0,,70.71260869565215,2.06,0.0,1,1,0,1,1,1
2014-01-06,-30.0,-16.0,,72.30217391304345,1.54,0.0,1,1,0,1,1,1
2014-01-07,-23.0,-15.0,,78.25652173913043,0.0,0.0,1,1,0,1,1,1
2014-01-08,-22.0,-6.0,,78.62,0.0,0.0,1,1,0,1,1,1
2014-01-09,-8.0,-1.0,,79.39285714285715,3.6,0.0,1,1,0,1,1,1
2014-01-10,-6.0,0.0,,72.8709090909091,2.06,0.0,1,1,0,1,1,1
2014-01-11,-11.0,0.0,,78.59272727272727,0.515,0.0,1,1,0,1,1,1
2014-01-12,-2.0,5.0,,76.45090909090911,3.6,0.0,1,1,0,1,1,1
2014-01-13,-11.0,3.0,,80.13764705882352,0.0,0.0,1,1,0,1,1,1
2014-01-14,,,,,,0.0,0,0,0,0,0,1
2014-01-15,,,,,,0.0,0,0,0,0,0,1
2014-01-16,,,,,,0.0,0,0,0,0,0,1
2014-01-17,,,,,,0.0,0,0,0,0,0,1
2014-01-18,,,,,,0.0,0,0,0,0,0,1
2014-01-19,,,,,,0.0,0,0,0,0,0,1
2014-01-20,,,,,,0.0,0,0,0,0,0,1
2014-01-21,,,,,,0.0,0,0,0,0,0,1
2014-01-22,,,,,,0.0,0,0,0,0,0,1
2014-01-23,,,,,,0.0,0,0,0,0,0,1
2014-01-24,,,,,,0.0,0,0,0,0,0,1
2014-01-25,,,,,,0.0,0,0,0,0,0,1
2014-01-26,,,,,,0.0,0,0,0,0,0,1
2014-01-27,,,,,,0.0,0,0,0,0,0,1
2014-01-28,,,,,,0.0,0,0,0,0,0,1
2014-01-29,,,,,,0.0,0,0,0,0,0,1
2014-01-30,,,,,,0.0,0,0,0,0,0,1
2014-01-31,,,,,,0.0,0,0,0,0,0,1
2014-02-01,,,,,,0.0,0,0,0,0,0,1
2014-02-02,,,,,,0.0,0,0,0,0,0,1
2014-02-03,,,,,,0.0,0,0,0,0,0,1
2014-02-04,,,,,,0.0,0,0,0,0,0,1
2014-02-05,,,,,,0.0,0,0,0,0,0,1
2014-02-06,,,,,,0.0,0,0,0,0,0,1
2014-02-07,,,,,,0.0,0,0,0,0,0,1
2014-02-08,,,,,,0.0,0,0,0,0,0,1
2014-02-09,,,,,,0.0,0,0,0,0,0,1
2014-02-10,,,,,,0.0,0,0,0,0,0,1
2014-02-11,,,,,,0.0,0,0,0,0,0,1
2014-02-12,,,,,,0.0,0,0,0,0,0,1
2014-02-13,,,,,,0.0,0,0,0,0,0,1
2014-02-14,,,,,,0.0,0,0,0,0,0,1
2014-02-15,,,,,,0.0,0,0,0,0,0,1
2014-02-16,,,,,,0.0,0,0,0,0,0,1
2014-02-17,,,,,,0.0,0,0,0,0,0,1
2014-02-18,,,,,,0.0,0,0,0,0,0,1
2014-02-19,,,,,,0.0,0,0,0,0,0,1
2014-02-20,,,,,,0.0,0,0,0,0,0,1
2014-02-21,,,,,,0.0,0,0,0,0,0,1
2014-02-22,,,,,,0.0,0,0,0,0,0,1
2014-02-23,,,,,,0.0,0,0,0,0,0,1
2014-02-24,,,,,,0.0,0,0,0,0,0,1
2014-02-25,,,,,,0.0,0,0,0,0,0,1
2014-02-26,,,,,,0.0,0,0,0,0,0,1
2014-02-27,,,,,,0.0,0,0,0,0,0,1
2014-02-28,,,,,,0.0,0,0,0,0,0,1
2014-03-01,,,,,,0.0,0,0,0,0,0,1
2014-03-02,,,,,,0.0,0,0,0,0,0,1
2014-03-03,,,,,,0.0,0,0,0,0,0,1
2014-03-04,,,,,,0.0,0,0,0,0,0,1
2014-03-05,,,,,,0.0,0,0,0,0,0,1
2014-03-06,,,,,,0.0,0,0,0,0,0,1
2014-03-07,,,,,,0.0,0,0,0,0,0,1
2014-03-08,,,,,,0.0,0,0,0,0,0,1
2014-03-09,,,,,,0.0,0,0,0,0,0,1
2014-03-10,,,,,,0.0,0,0,0,0,0,1
2014-03-11,,,,,,0.0,0,0,0,0,0,1
2014-03-12,,,,,,0.0,0,0,0,0,0,1
2014-03-13,,,,,,0.0,0,0,0,0,0,1
2014-03-14,,,,,,0.0,0,0,0,0,0,1
2014-03-15,,,,,,0.0,0,0,0,0,0,1
2014-03-16,,,,,,0.0,0,0,0,0,0,1
2014-03-17,,,,,,0.0,0,0,0,0,0,1
2014-03-18,,,,,,0.0,0,0,0,0,0,1
2014-03-19,,,,,,0.0,0,0,0,0,0,1
2014-03-20,,,,,,0.0,0,0,0,0,0,1
2014-03-21,,,,,,0.0,0,0,0,0,0,1
2014-03-22,,,,,,0.0,0,0,0,0,0,1
2014-03-23,,,,,,0.0,0,0,0,0,0,1
2014-03-24,,,,,,0.0,0,0,0,0,0,1
2014-03-25,,,,,,0.0,0,0,0,0,0,1
2014-03-26,,,,,,0.0,0,0,0,0,0,1
2014-03-27,,,,,,0.0,0,0,0,0,0,1
2014-03-28,,,,,,0.0,0,0,0,0,0,1
2014-03-29,,,,,,0.0,0,0,0,0,0,1
2014-03-30,,,,,,0.0,0,0,0,0,0,1
2014-03-31,,,,,,0.0,0,0,0,0,0,1
2014-04-01,,,,,,0.0,0,0,0,0,0,1
2014-04-02,,,,,,0.0,0,0,0,0,0,1
2014-04-03,,,,,,0.0,0,0,0,0,0,1
2014-04-04,,,,,,0.0,0,0,0,0,0,1
2014-04-05,,,,,,0.0,0,0,0,0,0,1
2014-04-06,,,,,,0.0,0,0,0,0,0,1
2014-04-07,,,,,,0.0,0,0,0,0,0,1
2014-04-08,,,,,,0.0,0,0,0,0,0,1
2014-04-09,,,,,,0.0,0,0,0,0,0,1
2014-04-10,,,,,,0.0,0,0,0,0,0,1
2014-04-11,,,,,,0.0,0,0,0,0,0,1
2014-04-12,,,,,,0.0,0,0,0,0,0,1
2014-04-13,,,,,,0.0,0,0,0,0,0,1
2014-04-14,-3.0,1.0,,49.325,0.0,0.0,1,1,0,1,1,1
2014-04-15,-4.0,5.0,,54.293809523809514,0.0,0.0,1,1,0,1,1,1
2014-04-16,-3.0,5.0,,69.12499999999999,0.0,0.0,1,1,0,1,1,1
2014-04-17,-3.0,8.0,,67.68818181818183,0.0,0.0,1,1,0,1,1,1
2014-04-18,1.0,11.0,,70.1047619047619,0.0,0.0,1,1,0,1,1,1
2014-04-19,0.0,14.0,,74.89714285714287,0.0,0.0,1,1,0,1,1,1
2014-04-20,-1.0,18.0,,62.82047619047619,0.0,0.0,1,1,0,1,1,1
2014-04-21,1.0,17.0,,66.29157894736844,0.0,0.0,1,1,0,1,1,1
2014-04-22,12.0,21.0,,30.291428571428575,0.0,0.0,1,1,0,1,1,1
2014-04-23,3.0,19.0,,58.755714285714284,0.0,0.0,1,1,0,1,1,1
2014-04-24,0.0,15.0,,64.80954545454546,0.0,0.0,1,1,0,1,1,1
2014-04-25,-2.0,17.0,,60.96047619047621,0.0,0.0,1,1,0,1,1,1
2014-04-26,3.0,16.0,,75.08090909090909,0.0,0.0,1,1,0,1,1,1
2014-04-27,0.0,10.0,,79.86136363636363,0.0,0.0,1,1,0,1,1,1
2014-04-28,0.0,2.0,,90.9381818181818,0.0,0.0,1,1,0,1,1,1
2014-04-29,0.0,9.0,,86.7395238095238,0.0,0.0,1,1,0,1,1,1
2014-04-30,2.0,14.0,,67.3268181818182,0.0,0.0,1,1,0,1,1,1
2014-05-01,1.0,21.0,,54.49533333333334,0.0,0.0,1,1,0,1,1,1
2014-05-02,4.0,19.0,,55.194761904761904,0.0,0.0,1,1,0,1,1,1
2014-05-03,0.0,13.0,,59.61571428571429,0.0,0.0,1,1,0,1,1,1
2014-05-04,0.0,7.0,,74.0547619047619,0.0,0.0,1,1,0,1,1,1
2014-05-05,0.0,13.0,,84.16454545454546,0.0,0.0,1,1,0,1,1,1
2014-05-06,3.0,16.0,,78.94428571428571,0.0,0.0,1,1,0,1,1,1
2014-05-07,2.0,9.0,,71.18,0.0,0.0,1,1,0,1,1,1
2014-05-08,-3.0,14.0,,55.29666666666667,0.0,0.0,1,1,0,1,1,1
2014-05-09,-1.0,20.0,,53.45666666666666,0.0,0.0,1,1,0,1,1,1
2014-05-10,6.0,19.0,,53.23238095238095,0.0,0.0,1,1,0,1,1,1
2014-05-11,4.0,13.0,,55.977727272727265,0.0,0.0,1,1,0,1,1,1
2014-05-12,0.0,13.0,,52.64047619047619,0.0,0.0,1,1,0,1,1,1
2014-05-13,0.0,14.0,,52.829047619047614,0.0,0.0,1,1,0,1,1,1
2014-05-14,-2.0,15.0,,45.283809523809516,0.0,0.0,1,1,0,1,1,1
2014-05-15,-2.0,21.0,,47.969047619047615,0.0,0.0,1,1,0,1,1,1
2014-05-16,7.0,17.0,,64.3295238095238,0.0,0.0,1,1,0,1,1,1
2014-05-17,6.0,18.0,,64.2904761904762,0.0,0.0,1,1,0,1,1,1
